id	code	domain_name	secondary_domain
2213472	90714	Procedure	
2213473	90715	Procedure	
2213474	90716	Procedure	
2213475	90717	Procedure	
2213476	90718	Procedure	
2213477	90719	Procedure	
2213478	90720	Procedure	
2213479	90721	Procedure	
2213480	90723	Procedure	
2722273	90724	Procedure	Procedure
2213481	90725	Procedure	
2722274	90726	Procedure	Procedure
2213482	90727	Procedure	
2722275	90728	Procedure	Procedure
2722276	90730	Procedure	Procedure
2213483	90732	Procedure	
2213484	90733	Procedure	
2213485	90734	Procedure	
2213486	90735	Procedure	
2213487	90736	Procedure	
2722277	90737	Procedure	Procedure
2213488	90738	Procedure	
43527982	90739	Procedure	
2213489	90740	Procedure	
2722278	90741	Procedure	Procedure
2722279	90742	Procedure	Procedure
2213490	90743	Procedure	
2213491	90744	Procedure	
2722280	90745	Procedure	Procedure
2213492	90746	Procedure	
2213493	90747	Procedure	
2213494	90748	Procedure	
2213495	90749	Procedure	
42739909	0010T	Measurement	
42739920	0026T	Measurement	
2100738	0030T	Measurement	
42740417	0041T	Measurement	
42740419	0043T	Measurement	
2101616	0111T	Measurement	
42740943	0140T	Measurement	
42741827	0194T	Measurement	
42742472	0279T	Measurement	
42742473	0280T	Measurement	
2101851	0A	Measurement	
2101852	0B	Measurement	
2101853	0C	Measurement	
2101854	0D	Measurement	
2101855	0E	Measurement	
2101856	0F	Measurement	
2101857	0G	Measurement	
2101858	0H	Measurement	
2101859	0I	Measurement	
2101862	0L	Measurement	
2101863	0M	Measurement	
2101864	0N	Measurement	
2101865	0O	Measurement	
2101866	0P	Measurement	
2101867	0Z	Measurement	
2102779	1A	Measurement	
2102780	1B	Measurement	
2102781	1C	Measurement	
2102792	1D	Measurement	
2102793	1E	Measurement	
2102794	1F	Measurement	
2102795	1G	Measurement	
2102796	1H	Measurement	
2102797	1I	Measurement	
2102798	1J	Measurement	
2102799	1P	Measurement	
2102800	1Z	Measurement	
2106081	2A	Measurement	
2106092	2B	Measurement	
2106093	2C	Measurement	
2106094	2D	Measurement	
2106095	2E	Measurement	
2106096	2F	Measurement	
2106097	2G	Measurement	
2106098	2H	Measurement	
2106099	2I	Measurement	
2106100	2J	Measurement	
2106101	2K	Measurement	
2106112	2L	Measurement	
2106113	2M	Measurement	
2106114	2N	Measurement	
2106115	2O	Measurement	
2106116	2P	Measurement	
2106117	2Q	Measurement	
2106118	2R	Measurement	
2106119	2S	Measurement	
2106120	2T	Measurement	
2106254	3048F	Measurement	
2106967	3315F	Measurement	
2106968	3316F	Measurement	
42742430	3394F	Measurement	
42742431	3395F	Measurement	
2107615	3494F	Measurement	
2108513	3A	Measurement	
2108514	3B	Measurement	
2108515	3C	Measurement	
2108516	3D	Measurement	
2108517	3E	Measurement	
2108518	3F	Measurement	
2108519	3G	Measurement	
2108520	3H	Measurement	
2108521	3I	Measurement	
2108522	3K	Measurement	
2108523	3P	Measurement	
2108524	3Z	Measurement	
2109530	4A	Measurement	
2109531	4B	Measurement	
2109532	4C	Measurement	
2109533	4D	Measurement	
2109534	4E	Measurement	
2109535	4F	Measurement	
2109536	4G	Measurement	
2109537	4H	Measurement	
2109543	4N	Measurement	
2109544	4O	Measurement	
2109545	4Z	Measurement	
2110343	5A	Measurement	
2110344	5B	Measurement	
2110345	5C	Measurement	
2110346	5D	Measurement	
2110347	5E	Measurement	
2110348	5F	Measurement	
2110349	5G	Measurement	
2110350	5H	Measurement	
2110351	5I	Measurement	
2110352	5J	Measurement	
2110353	5K	Measurement	
2110354	5L	Measurement	
2110355	5M	Measurement	
2110356	5N	Measurement	
2110357	5O	Measurement	
2110358	5Z	Measurement	
2111283	6A	Measurement	
2111284	6B	Measurement	
2111285	6C	Measurement	
2111286	6D	Measurement	
2111287	6E	Measurement	
2111288	6F	Measurement	
2111289	6Z	Measurement	
2212081	7A	Measurement	
2212082	7B	Measurement	
2212083	7C	Measurement	
2212084	7D	Measurement	
2212085	7E	Measurement	
2212086	7F	Measurement	
2212087	7Z	Measurement	
2212089	80047	Measurement	
2212090	80048	Measurement	
2722255	80049	Measurement	
2212091	80050	Measurement	
2212092	80051	Measurement	
2212093	80053	Measurement	
2722256	80054	Measurement	
2212094	80055	Measurement	
2722257	80058	Measurement	
2722258	80059	Measurement	
2212095	80061	Measurement	
2212096	80069	Measurement	
2212097	80072	Measurement	
2212098	80074	Measurement	
2212099	80076	Measurement	
42738040	80090	Measurement	
2722259	80091	Measurement	
2722260	80092	Measurement	
2212102	80101	Measurement	
2212138	80400	Procedure	Measurement
2212139	80402	Procedure	Measurement
2212140	80406	Procedure	Measurement
2212141	80408	Procedure	Measurement
2212142	80410	Procedure	Measurement
2212143	80412	Procedure	Measurement
2212144	80414	Procedure	Measurement
2212145	80415	Procedure	Measurement
2212146	80416	Procedure	Measurement
2212147	80417	Procedure	Measurement
2212148	80418	Procedure	Measurement
2212149	80420	Procedure	Measurement
2212150	80422	Procedure	Measurement
2212151	80424	Procedure	Measurement
2212152	80426	Procedure	Measurement
2212153	80428	Procedure	Measurement
2212154	80430	Procedure	Measurement
2212155	80432	Procedure	Measurement
2212156	80434	Procedure	Measurement
2212157	80435	Procedure	Measurement
2212158	80436	Procedure	Measurement
2212159	80438	Procedure	Measurement
2212160	80439	Procedure	Measurement
2212161	80440	Procedure	Measurement
2212162	80500	Measurement	
2212163	80502	Measurement	
2212172	81020	Measurement	
2212173	81025	Measurement	
42742558	81200	Measurement	
43527942	81201	Measurement	
43527943	81202	Measurement	
43527944	81203	Measurement	
42742559	81205	Measurement	
42742560	81206	Measurement	
42742561	81207	Measurement	
42742562	81208	Measurement	
42742563	81209	Measurement	
42742564	81210	Measurement	
42742565	81211	Measurement	
42742566	81212	Measurement	
42742287	81213	Measurement	
42742288	81214	Measurement	
42742289	81215	Measurement	
42742290	81216	Measurement	
42742291	81217	Measurement	
42742292	81220	Measurement	
42742293	81221	Measurement	
42742294	81222	Measurement	
42742295	81223	Measurement	
42742296	81224	Measurement	
42742297	81225	Measurement	
42742298	81226	Measurement	
42742299	81227	Measurement	
42742300	81228	Measurement	
42742301	81229	Measurement	
43527945	81235	Measurement	
42742302	81240	Measurement	
42742303	81241	Measurement	
42742304	81242	Measurement	
42742305	81243	Measurement	
42742306	81244	Measurement	
42742307	81245	Measurement	
42742308	81250	Measurement	
42742309	81251	Measurement	
43527946	81252	Measurement	
43527947	81253	Measurement	
43527948	81254	Measurement	
42742310	81255	Measurement	
42742311	81256	Measurement	
42742312	81257	Measurement	
42742313	81260	Measurement	
42742314	81261	Measurement	
42742315	81262	Measurement	
42742316	81263	Measurement	
42742317	81264	Measurement	
42742318	81265	Measurement	
42742319	81266	Measurement	
42742320	81267	Measurement	
42742321	81268	Measurement	
42742322	81270	Measurement	
42742323	81275	Measurement	
42742324	81280	Measurement	
42742325	81281	Measurement	
42742326	81282	Measurement	
42742327	81290	Measurement	
42742328	81291	Measurement	
42742329	81292	Measurement	
42742330	81293	Measurement	
42742331	81294	Measurement	
42742332	81295	Measurement	
42742333	81296	Measurement	
42742334	81297	Measurement	
42742335	81298	Measurement	
42742336	81299	Measurement	
42742337	81300	Measurement	
42742338	81301	Measurement	
42742339	81302	Measurement	
42742340	81303	Measurement	
42742341	81304	Measurement	
42742342	81310	Measurement	
42742343	81315	Measurement	
42742344	81316	Measurement	
42742345	81317	Measurement	
42742346	81318	Measurement	
42742347	81319	Measurement	
43527949	81321	Measurement	
43527950	81322	Measurement	
43527951	81323	Measurement	
43527952	81324	Measurement	
43527953	81325	Measurement	
43527954	81326	Measurement	
42742348	81330	Measurement	
42742349	81331	Measurement	
42742350	81332	Measurement	
42742351	81340	Measurement	
42742352	81341	Measurement	
42742353	81342	Measurement	
42742354	81350	Measurement	
42742355	81355	Measurement	
42742356	81370	Measurement	
42742357	81371	Measurement	
42742358	81372	Measurement	
42742359	81373	Measurement	
42742360	81374	Measurement	
42742361	81375	Measurement	
42742362	81376	Measurement	
42742363	81377	Measurement	
42742364	81378	Measurement	
42742365	81379	Measurement	
42742366	81380	Measurement	
42742367	81381	Measurement	
42742368	81382	Measurement	
42742369	81383	Measurement	
42742370	81400	Measurement	
42742371	81401	Measurement	
42742372	81402	Measurement	
42742373	81403	Measurement	
42742374	81404	Measurement	
42742375	81405	Measurement	
42742376	81406	Measurement	
42742377	81407	Measurement	
42742378	81408	Measurement	
43527955	81479	Measurement	
43527956	81500	Measurement	
43527957	81503	Measurement	
43527958	81506	Measurement	
43527959	81508	Measurement	
43527960	81509	Measurement	
43527961	81510	Measurement	
43527962	81511	Measurement	
43528050	81512	Measurement	
2212177	82000	Measurement	
2212179	82009	Measurement	
2212180	82010	Measurement	
2212181	82013	Measurement	
2212182	82016	Measurement	
2212183	82017	Measurement	
2212184	82024	Measurement	
2212185	82030	Measurement	
2212186	82040	Measurement	
2212187	82042	Measurement	
2212188	82043	Measurement	
2212189	82044	Measurement	
2212190	82045	Measurement	
2212191	82055	Measurement	
2212192	82075	Measurement	
2212193	82085	Measurement	
2212194	82088	Measurement	
2212195	82101	Measurement	
2212196	82103	Measurement	
2212197	82104	Measurement	
2212198	82105	Measurement	
2212199	82106	Measurement	
2212200	82107	Measurement	
2212201	82108	Measurement	
2212202	82120	Measurement	
2212203	82127	Measurement	
2212204	82128	Measurement	
2722261	82130	Measurement	
2212205	82131	Measurement	
2212206	82135	Measurement	
2212207	82136	Measurement	
2212208	82139	Measurement	
2212209	82140	Measurement	
2212210	82143	Measurement	
2212211	82145	Measurement	
2212212	82150	Measurement	
2212213	82154	Measurement	
2212214	82157	Measurement	
2212215	82160	Measurement	
2212216	82163	Measurement	
2212217	82164	Measurement	
2212218	82172	Measurement	
2212219	82175	Measurement	
2212220	82180	Measurement	
2212221	82190	Measurement	
2212222	82205	Measurement	
2212223	82232	Measurement	
2212224	82239	Measurement	
2212225	82240	Measurement	
2212226	82247	Measurement	
2212227	82248	Measurement	
2722262	82250	Measurement	
2212228	82251	Measurement	
2212229	82252	Measurement	
2212230	82261	Measurement	
2212231	82270	Measurement	
2212232	82271	Measurement	
2212233	82272	Measurement	
42738105	82273	Measurement	
2212235	82274	Measurement	
2212236	82286	Measurement	
2212237	82300	Measurement	
2212238	82306	Measurement	
42738108	82307	Measurement	
2212240	82308	Measurement	
2212241	82310	Measurement	
2212242	82330	Measurement	
2212243	82331	Measurement	
2212244	82340	Measurement	
2212245	82355	Measurement	
2212246	82360	Measurement	
2212249	82373	Measurement	
2212250	82374	Measurement	
2212251	82375	Measurement	
2212252	82376	Measurement	
2212253	82378	Measurement	
2212254	82379	Measurement	
2212255	82380	Measurement	
2212256	82382	Measurement	
2212257	82383	Measurement	
2212258	82384	Measurement	
2212259	82387	Measurement	
2212260	82390	Measurement	
2212261	82397	Measurement	
2212262	82415	Measurement	
2212263	82435	Measurement	
2212264	82436	Measurement	
2212265	82438	Measurement	
2212266	82441	Measurement	
2212267	82465	Measurement	
2212268	82480	Measurement	
2212269	82482	Measurement	
2212270	82485	Measurement	
2212271	82486	Measurement	
2212272	82487	Measurement	
2212273	82488	Measurement	
2212274	82489	Measurement	
2212275	82491	Measurement	
2212276	82492	Measurement	
2212277	82495	Measurement	
2212278	82507	Measurement	
2212279	82520	Measurement	
2212280	82523	Measurement	
2212281	82525	Measurement	
2212282	82528	Measurement	
2212283	82530	Measurement	
2212284	82533	Measurement	
2212285	82540	Measurement	
2212290	82550	Measurement	
2212291	82552	Measurement	
2212292	82553	Measurement	
2212293	82554	Measurement	
2212294	82565	Measurement	
2212295	82570	Measurement	
2212296	82575	Measurement	
2212297	82585	Measurement	
2212298	82595	Measurement	
2212299	82600	Measurement	
2212300	82607	Measurement	
2212301	82608	Measurement	
2212302	82610	Measurement	
2212303	82615	Measurement	
2212304	82626	Measurement	
2212305	82627	Measurement	
2212306	82633	Measurement	
2212307	82634	Measurement	
2212308	82638	Measurement	
2212309	82646	Measurement	
2212310	82649	Measurement	
2212311	82651	Measurement	
2212312	82652	Measurement	
2212313	82654	Measurement	
2212314	82656	Measurement	
2212315	82657	Measurement	
2212316	82658	Measurement	
2212317	82664	Measurement	
2212318	82666	Measurement	
2212319	82668	Measurement	
2212320	82670	Measurement	
2212321	82671	Measurement	
2212322	82672	Measurement	
2212323	82677	Measurement	
2212324	82679	Measurement	
2212325	82690	Measurement	
2212326	82693	Measurement	
2212327	82696	Measurement	
2212328	82705	Measurement	
2212329	82710	Measurement	
2212330	82715	Measurement	
2212331	82725	Measurement	
2212332	82726	Measurement	
2212333	82728	Measurement	
2212334	82731	Measurement	
2212335	82735	Measurement	
2212336	82742	Measurement	
2212337	82746	Measurement	
2212338	82747	Measurement	
2212339	82757	Measurement	
2212340	82759	Measurement	
2212341	82760	Measurement	
2212342	82775	Measurement	
2212343	82776	Measurement	
43527903	82777	Measurement	
2212344	82784	Measurement	
2212345	82785	Measurement	
2212346	82787	Measurement	
2212347	82800	Measurement	
2212348	82803	Measurement	
2212349	82805	Measurement	
2212350	82810	Measurement	
2212351	82820	Measurement	
42738157	82926	Measurement	
42738158	82928	Measurement	
40757020	82930	Measurement	
2212354	82938	Measurement	
2212355	82941	Measurement	
2212356	82943	Measurement	
2212357	82945	Measurement	
2212358	82946	Measurement	
2212359	82947	Measurement	
2212360	82948	Measurement	
2212361	82950	Measurement	
2212362	82951	Measurement	
2212363	82952	Measurement	
2212364	82953	Measurement	
2212365	82955	Measurement	
2212366	82960	Measurement	
2212367	82962	Measurement	
2212368	82963	Measurement	
2212369	82965	Measurement	
2212370	82975	Measurement	
2212371	82977	Measurement	
2212372	82978	Measurement	
2212373	82979	Measurement	
2212374	82980	Measurement	
2212375	82985	Measurement	
2212376	83001	Measurement	
2212377	83002	Measurement	
2212378	83003	Measurement	
2212379	83008	Measurement	
2212380	83009	Measurement	
2212381	83010	Measurement	
2212382	83012	Measurement	
2212383	83013	Measurement	
2212384	83014	Measurement	
2212385	83015	Measurement	
2212386	83018	Measurement	
2722263	83019	Measurement	
2212387	83020	Measurement	
2212388	83021	Measurement	
2212389	83026	Measurement	
2212390	83030	Measurement	
2212391	83033	Measurement	
2212392	83036	Measurement	
2212393	83037	Measurement	
2212394	83045	Measurement	
2212395	83050	Measurement	
2212396	83051	Measurement	
2212397	83055	Measurement	
2212398	83060	Measurement	
2212399	83065	Measurement	
2212400	83068	Measurement	
2212401	83069	Measurement	
2212402	83070	Measurement	
2212403	83071	Measurement	
2212404	83080	Measurement	
2212405	83088	Measurement	
2212406	83090	Measurement	
2212407	83150	Measurement	
2212408	83491	Measurement	
2212409	83497	Measurement	
2212410	83498	Measurement	
2212411	83499	Measurement	
2212412	83500	Measurement	
2212413	83505	Measurement	
2212414	83516	Measurement	
2212415	83518	Measurement	
2212416	83519	Measurement	
2212417	83520	Measurement	
2212418	83525	Measurement	
2212419	83527	Measurement	
2212420	83528	Measurement	
2212421	83540	Measurement	
2212422	83550	Measurement	
2212423	83570	Measurement	
2212424	83582	Measurement	
2212425	83586	Measurement	
2212426	83593	Measurement	
2212427	83605	Measurement	
2212428	83615	Measurement	
2212429	83625	Measurement	
2212430	83630	Measurement	
2212431	83631	Measurement	
2212432	83632	Measurement	
2212433	83633	Measurement	
2212434	83634	Measurement	
2212435	83655	Measurement	
2212436	83661	Measurement	
2212437	83662	Measurement	
2212438	83663	Measurement	
2212439	83664	Measurement	
2212440	83670	Measurement	
2212441	83690	Measurement	
2212442	83695	Measurement	
2212443	83698	Measurement	
2212444	83700	Measurement	
2212445	83701	Measurement	
2212446	83704	Measurement	
42738202	83715	Measurement	
42739299	83716	Measurement	
2722264	83717	Measurement	
2212449	83718	Measurement	
2212450	83719	Measurement	
2212451	83721	Measurement	
2212452	83727	Measurement	
2212453	83735	Measurement	
2212454	83775	Measurement	
2212455	83785	Measurement	
2212456	83788	Measurement	
2212457	83789	Measurement	
2212458	83805	Measurement	
2212459	83825	Measurement	
2212460	83835	Measurement	
2212461	83840	Measurement	
2212462	83857	Measurement	
2212463	83858	Measurement	
40757121	83861	Measurement	
2212464	83864	Measurement	
2212465	83866	Measurement	
2212466	83872	Measurement	
2212467	83873	Measurement	
2212468	83874	Measurement	
2212469	83876	Measurement	
2212470	83880	Measurement	
2212471	83883	Measurement	
2212472	83885	Measurement	
2212473	83887	Measurement	
2212474	83890	Measurement	
2212475	83891	Measurement	
2212476	83892	Measurement	
2212477	83893	Measurement	
2212478	83894	Measurement	
2212479	83896	Measurement	
2212480	83897	Measurement	
2212481	83898	Measurement	
2212482	83900	Measurement	
2212483	83901	Measurement	
2212484	83902	Measurement	
2212485	83903	Measurement	
2212486	83904	Measurement	
2212487	83905	Measurement	
2212488	83906	Measurement	
2212489	83907	Measurement	
2212490	83908	Measurement	
2212491	83909	Measurement	
2212492	83912	Measurement	
2212493	83913	Measurement	
2212494	83914	Measurement	
2212495	83915	Measurement	
2212496	83916	Measurement	
2212497	83918	Measurement	
2212498	83919	Measurement	
2212499	83921	Measurement	
2212500	83925	Measurement	
2212501	83930	Measurement	
2212502	83935	Measurement	
2212503	83937	Measurement	
2212504	83945	Measurement	
2212505	83950	Measurement	
2212506	83951	Measurement	
2212507	83970	Measurement	
2212508	83986	Measurement	
40756982	83987	Measurement	
2212509	83992	Measurement	
2212510	83993	Measurement	
2212511	84022	Measurement	
2212512	84030	Measurement	
2212513	84035	Measurement	
2212514	84060	Measurement	
2212515	84061	Measurement	
2212516	84066	Measurement	
2212517	84075	Measurement	
2212518	84078	Measurement	
2212519	84080	Measurement	
2212520	84081	Measurement	
2212521	84085	Measurement	
2212522	84087	Measurement	
2212523	84100	Measurement	
2212524	84105	Measurement	
2212525	84106	Measurement	
2212526	84110	Measurement	
40756825	84112	Measurement	
2212527	84119	Measurement	
2212528	84120	Measurement	
2212529	84126	Measurement	
2212530	84127	Measurement	
2212531	84132	Measurement	
2212532	84133	Measurement	
2212533	84134	Measurement	
2212534	84135	Measurement	
2212535	84138	Measurement	
2212536	84140	Measurement	
2212537	84143	Measurement	
2212538	84144	Measurement	
40757108	84145	Measurement	
2212539	84146	Measurement	
2212540	84150	Measurement	
2212541	84152	Measurement	
2212542	84153	Measurement	
2212543	84154	Measurement	
2212544	84155	Measurement	
2212545	84156	Measurement	
2212546	84157	Measurement	
2212547	84160	Measurement	
2212548	84163	Measurement	
2212549	84165	Measurement	
2212550	84166	Measurement	
2212551	84181	Measurement	
2212552	84182	Measurement	
2212553	84202	Measurement	
2212554	84203	Measurement	
2212555	84206	Measurement	
2212556	84207	Measurement	
2212557	84210	Measurement	
2212558	84220	Measurement	
2212559	84228	Measurement	
2212560	84233	Measurement	
2212561	84234	Measurement	
2212562	84235	Measurement	
2212563	84238	Measurement	
2212564	84244	Measurement	
2212565	84252	Measurement	
2212566	84255	Measurement	
2212567	84260	Measurement	
2212568	84270	Measurement	
2212569	84275	Measurement	
2212570	84285	Measurement	
2212571	84295	Measurement	
2212572	84300	Measurement	
2212573	84302	Measurement	
2212574	84305	Measurement	
2212575	84307	Measurement	
2212576	84311	Measurement	
2212577	84315	Measurement	
2212578	84375	Measurement	
2212579	84376	Measurement	
2212580	84377	Measurement	
2212581	84378	Measurement	
2212582	84379	Measurement	
2212583	84392	Measurement	
2212584	84402	Measurement	
2212585	84403	Measurement	
2212586	84425	Measurement	
2212587	84430	Measurement	
40756878	84431	Measurement	
2212588	84432	Measurement	
2212589	84436	Measurement	
2212590	84437	Measurement	
2212591	84439	Measurement	
2212592	84442	Measurement	
2212593	84443	Measurement	
2212594	84445	Measurement	
2212595	84446	Measurement	
2212596	84449	Measurement	
2212597	84450	Measurement	
2212598	84460	Measurement	
2212599	84466	Measurement	
2212600	84478	Measurement	
2212601	84479	Measurement	
2212602	84480	Measurement	
2212603	84481	Measurement	
2212604	84482	Measurement	
2212605	84484	Measurement	
2212606	84485	Measurement	
2212607	84488	Measurement	
2212608	84490	Measurement	
2212609	84510	Measurement	
2212610	84512	Measurement	
2212611	84520	Measurement	
2212612	84525	Measurement	
2212613	84540	Measurement	
2212614	84545	Measurement	
2212615	84550	Measurement	
2212616	84560	Measurement	
2212617	84577	Measurement	
2212618	84578	Measurement	
2212619	84580	Measurement	
2212620	84583	Measurement	
2212621	84585	Measurement	
2212622	84586	Measurement	
2212623	84588	Measurement	
2212624	84590	Measurement	
2212625	84591	Measurement	
2212626	84597	Measurement	
2212627	84600	Measurement	
2212628	84620	Measurement	
2212629	84630	Measurement	
2212630	84681	Measurement	
2212631	84702	Measurement	
2212632	84703	Measurement	
2212633	84704	Measurement	
2212634	84830	Measurement	
2212635	84999	Measurement	
2212636	85002	Measurement	
2212637	85004	Measurement	
2212638	85007	Measurement	
2212639	85008	Measurement	
2212640	85009	Measurement	
2212641	85013	Measurement	
2212642	85014	Measurement	
2212643	85018	Measurement	
42738267	85021	Measurement	
42738268	85022	Measurement	
42738269	85023	Measurement	
42738270	85024	Measurement	
2212648	85025	Measurement	
2212649	85027	Measurement	
2722265	85029	Measurement	
2722266	85030	Measurement	
42738273	85031	Measurement	
2212651	85032	Measurement	
2212652	85041	Measurement	
2212653	85044	Measurement	
2212654	85045	Measurement	
2212655	85046	Measurement	
2212656	85048	Measurement	
2212657	85049	Measurement	
2212658	85055	Measurement	
2212659	85060	Measurement	
2212663	85130	Measurement	
2212664	85170	Measurement	
2212665	85175	Measurement	
2212666	85210	Measurement	
2212667	85220	Measurement	
2212668	85230	Measurement	
2212669	85240	Measurement	
2212670	85244	Measurement	
2212671	85245	Measurement	
2212672	85246	Measurement	
2212673	85247	Measurement	
2212674	85250	Measurement	
2212675	85260	Measurement	
2212676	85270	Measurement	
2212677	85280	Measurement	
2212678	85290	Measurement	
2212679	85291	Measurement	
2212680	85292	Measurement	
2212681	85293	Measurement	
2212682	85300	Measurement	
2212683	85301	Measurement	
2212684	85302	Measurement	
2212685	85303	Measurement	
2212686	85305	Measurement	
2212687	85306	Measurement	
2212688	85307	Measurement	
2212689	85335	Measurement	
2212690	85337	Measurement	
2212691	85345	Measurement	
2212692	85347	Measurement	
2212693	85348	Measurement	
2212694	85360	Measurement	
2212695	85362	Measurement	
2212696	85366	Measurement	
2212697	85370	Measurement	
2212698	85378	Measurement	
2212699	85379	Measurement	
2212700	85380	Measurement	
2212701	85384	Measurement	
2212702	85385	Measurement	
2212703	85390	Measurement	
2212704	85396	Measurement	
2212705	85397	Measurement	
2212706	85400	Measurement	
2212707	85410	Measurement	
2212708	85415	Measurement	
2212709	85420	Measurement	
2212710	85421	Measurement	
2212711	85441	Measurement	
2212712	85445	Measurement	
2212713	85460	Measurement	
2212714	85461	Measurement	
2212715	85475	Measurement	
2212716	85520	Measurement	
2212717	85525	Measurement	
2212718	85530	Measurement	
2212719	85535	Measurement	
2212720	85536	Measurement	
2212721	85540	Measurement	
2212722	85547	Measurement	
2212723	85549	Measurement	
2212724	85555	Measurement	
2212725	85557	Measurement	
2212726	85576	Measurement	
42738370	85585	Measurement	
42739636	85590	Measurement	
42739637	85595	Measurement	
2212730	85597	Measurement	
40756940	85598	Measurement	
2212731	85610	Measurement	
2212732	85611	Measurement	
2212733	85612	Measurement	
2212734	85613	Measurement	
2212735	85635	Measurement	
2212736	85651	Measurement	
2212737	85652	Measurement	
2212738	85660	Measurement	
2212739	85670	Measurement	
2212740	85675	Measurement	
2212741	85705	Measurement	
2212742	85730	Measurement	
2212743	85732	Measurement	
2212744	85810	Measurement	
2212745	85999	Measurement	
2212746	86000	Measurement	
2212747	86001	Measurement	
2212748	86003	Measurement	
2212749	86005	Measurement	
2212750	86021	Measurement	
2212751	86022	Measurement	
2212752	86023	Measurement	
2212753	86038	Measurement	
2212754	86039	Measurement	
2212755	86060	Measurement	
2212756	86063	Measurement	
42740661	86064	Measurement	
2212761	86140	Measurement	
2212762	86141	Measurement	
2212763	86146	Measurement	
2212764	86147	Measurement	
2212765	86148	Measurement	
43527871	86152	Measurement	
43527964	86153	Measurement	
2212766	86155	Measurement	
2212767	86156	Measurement	
2212768	86157	Measurement	
2212769	86160	Measurement	
2212770	86161	Measurement	
2212771	86162	Measurement	
2212772	86171	Measurement	
2212773	86185	Measurement	
2212774	86200	Measurement	
2212775	86215	Measurement	
2212776	86225	Measurement	
2212777	86226	Measurement	
2212778	86235	Measurement	
2212779	86243	Measurement	
2212780	86255	Measurement	
2212781	86256	Measurement	
2212782	86277	Measurement	
2212783	86280	Measurement	
2212784	86294	Measurement	
2212785	86300	Measurement	
2212786	86301	Measurement	
2212787	86304	Measurement	
40756890	86305	Measurement	
2212788	86308	Measurement	
2212789	86309	Measurement	
2212790	86310	Measurement	
2212791	86316	Measurement	
2212792	86317	Measurement	
2212793	86318	Measurement	
2212794	86320	Measurement	
2212795	86325	Measurement	
2212796	86327	Measurement	
2212797	86329	Measurement	
2212798	86331	Measurement	
2212799	86332	Measurement	
2212800	86334	Measurement	
2212801	86335	Measurement	
2212802	86336	Measurement	
2212803	86337	Measurement	
2212804	86340	Measurement	
2212805	86341	Measurement	
2212806	86343	Measurement	
2212807	86344	Measurement	
40756962	86352	Measurement	
2212808	86353	Measurement	
2212809	86355	Measurement	
2212810	86356	Measurement	
2212811	86357	Measurement	
2212812	86359	Measurement	
2212813	86360	Measurement	
2212814	86361	Measurement	
2212815	86367	Measurement	
2212816	86376	Measurement	
2212817	86378	Measurement	
42740663	86379	Measurement	
2212819	86382	Measurement	
2212820	86384	Measurement	
42742379	86386	Measurement	
2212821	86403	Measurement	
2212822	86406	Measurement	
2212823	86430	Measurement	
2212824	86431	Measurement	
2212825	86480	Measurement	
40756862	86481	Measurement	
2212826	86485	Measurement	
2212827	86486	Measurement	
2212828	86490	Measurement	
2212829	86510	Measurement	
2212830	86580	Measurement	
42739402	86585	Measurement	
42738422	86586	Measurement	
42740664	86587	Measurement	
2722267	86588	Measurement	
2212834	86590	Measurement	
2212835	86592	Measurement	
2212836	86593	Measurement	
2212837	86602	Measurement	
2212838	86603	Measurement	
2212839	86606	Measurement	
2212840	86609	Measurement	
2212841	86611	Measurement	
2212842	86612	Measurement	
2212843	86615	Measurement	
2212844	86617	Measurement	
2212845	86618	Measurement	
2212846	86619	Measurement	
2212847	86622	Measurement	
2212848	86625	Measurement	
2212849	86628	Measurement	
2212850	86631	Measurement	
2212851	86632	Measurement	
2212852	86635	Measurement	
2212853	86638	Measurement	
2212854	86641	Measurement	
2212855	86644	Measurement	
2212856	86645	Measurement	
2212857	86648	Measurement	
2212858	86651	Measurement	
2212859	86652	Measurement	
2212860	86653	Measurement	
2212861	86654	Measurement	
2212862	86658	Measurement	
2212863	86663	Measurement	
2212864	86664	Measurement	
2212865	86665	Measurement	
2212866	86666	Measurement	
2212867	86668	Measurement	
2212868	86671	Measurement	
2212869	86674	Measurement	
2212870	86677	Measurement	
2212871	86682	Measurement	
2212872	86683	Measurement	
2212873	86684	Measurement	
2212874	86687	Measurement	
2212875	86688	Measurement	
2212876	86689	Measurement	
2212877	86692	Measurement	
2212878	86694	Measurement	
2212879	86695	Measurement	
2212880	86696	Measurement	
2212881	86698	Measurement	
2212882	86701	Measurement	
2212883	86702	Measurement	
2212884	86703	Measurement	
2212885	86704	Measurement	
2212886	86705	Measurement	
2212887	86706	Measurement	
2212888	86707	Measurement	
2212889	86708	Measurement	
2212890	86709	Measurement	
2212891	86710	Measurement	
43527965	86711	Measurement	
2212892	86713	Measurement	
2212893	86717	Measurement	
2212894	86720	Measurement	
2212895	86723	Measurement	
2212896	86727	Measurement	
2212897	86729	Measurement	
2212898	86732	Measurement	
2212899	86735	Measurement	
2212900	86738	Measurement	
2212901	86741	Measurement	
2212902	86744	Measurement	
2212903	86747	Measurement	
2212904	86750	Measurement	
2212905	86753	Measurement	
2212906	86756	Measurement	
2212907	86757	Measurement	
2212908	86759	Measurement	
2212909	86762	Measurement	
2212910	86765	Measurement	
2212911	86768	Measurement	
2212912	86771	Measurement	
